兩|两|SayJack|
両|两|SayJack|
魎|魉|SayJack|
輬|辌|SayJack|
療|疗|SayJack|
遼|辽|SayJack|
繚|缭|SayJack|
鷯|鹩|SayJack|
鷚|鹨|SayJack|
釕|钌|SayJack|
鐐|镣|SayJack|
獵|猎|SayJack|
賃|赁|SayJack|
臨|临|SayJack|
鄰|邻|SayJack|
躪|躏|SayJack|
痳|麻|SayJack|
鱗|鳞|SayJack|
凜|凛|SayJack|
燐|磷|SayJack|
轔|辚|SayJack|
廩|廪|SayJack|
懍|懔|SayJack|
藺|蔺|SayJack|
檁|檩|SayJack|
領|领|SayJack|
鈴|铃|SayJack|
靈|灵|SayJack|
嶺|岭|SayJack|
齡|龄|SayJack|
鯪|鲮|SayJack|
鴒|鸰|SayJack|
綾|绫|SayJack|
櫺|棂|SayJack|
瀏|浏|SayJack|
餾|馏|SayJack|
劉|刘|SayJack|
鏐|镠|SayJack|
鉚|铆|SayJack|
飀|飗|SayJack|
鶹|鹠|SayJack|
騮|骝|SayJack|
綹|绺|SayJack|
鎦|镏|SayJack|
嚨|咙|SayJack|
朧|胧|SayJack|
籠|笼|SayJack|
龍|龙|SayJack|
聾|聋|SayJack|
攏|拢|SayJack|
矓|胧|SayJack|
壟|垄|SayJack|
隴|陇|SayJack|
壠|垅|SayJack|
曨|昽|SayJack|
礱|砻|SayJack|
瀧|泷|SayJack|
蘢|茏|SayJack|
櫳|栊|SayJack|
瓏|珑|SayJack|
摟|搂|SayJack|
樓|楼|SayJack|
婁|娄|SayJack|
簍|篓|SayJack|
耬|耧|SayJack|
蔞|蒌|SayJack|
嶁|嵝|SayJack|
螻|蝼|SayJack|
髏|髅|SayJack|
瘺|瘘|SayJack|
嘍|喽|SayJack|
鏤|镂|SayJack|
賂|赂|SayJack|
陸|陆|SayJack|
虜|虏|SayJack|
顱|颅|SayJack|
擄|掳|SayJack|
蘆|芦|SayJack|
錄|录|SayJack|
魯|鲁|SayJack|
爐|炉|SayJack|
廬|庐|SayJack|
盧|卢|SayJack|
鹵|卤|SayJack|
輅|辂|SayJack|
壚|垆|SayJack|
祿|禄|SayJack|
瀘|泸|SayJack|
鱸|鲈|SayJack|
轤|轳|SayJack|
臚|胪|SayJack|
轆|辘|SayJack|
籙|箓|SayJack|
擼|撸|SayJack|
鑥|镥|SayJack|
櫨|栌|SayJack|
淥|渌|SayJack|
艫|舻|SayJack|
鷺|鹭|SayJack|
鸕|鸬|SayJack|
櫓|橹|SayJack|
嚕|噜|SayJack|
巒|峦|SayJack|
攣|挛|SayJack|
亂|乱|SayJack|
灤|滦|SayJack|
孌|娈|SayJack|
欒|栾|SayJack|
鑾|銮|SayJack|
臠|脔|SayJack|
鸞|鸾|SayJack|
孿|孪|SayJack|
淪|沦|SayJack|
輪|轮|SayJack|
倫|伦|SayJack|
論|论|SayJack|
侖|仑|SayJack|
掄|抡|SayJack|
崙|仑|SayJack|
圇|囵|SayJack|
綸|纶|SayJack|
羅|罗|SayJack|
蘿|萝|SayJack|
邏|逻|SayJack|
鑼|锣|SayJack|
騾|骡|SayJack|
駱|骆|SayJack|
籮|箩|SayJack|
絡|络|SayJack|
囉|啰|SayJack|
濼|泺|SayJack|
氌|氇|SayJack|
犖|荦|SayJack|
欏|椤|SayJack|
玀|猡|SayJack|
鏍|镙|SayJack|
臝|裸|SayJack|
綠|绿|SayJack|
鋁|铝|SayJack|
驢|驴|SayJack|
慮|虑|SayJack|
侶|侣|SayJack|
濾|滤|SayJack|
褸|褛|SayJack|
屢|屡|SayJack|
呂|吕|SayJack|
縷|缕|SayJack|
漊|溇|SayJack|
僂|偻|SayJack|
閭|闾|SayJack|
櫚|榈|SayJack|
鋝|锊|SayJack|
螞|蚂|SayJack|
罵|骂|SayJack|
馬|马|SayJack|
嗎|吗|SayJack|
碼|码|SayJack|
媽|妈|SayJack|
瑪|玛|SayJack|
痲|麻|SayJack|
獁|犸|SayJack|
禡|祃|SayJack|
嘜|唛|SayJack|
嬤|嬷|SayJack|
邁|迈|SayJack|
賣|卖|SayJack|
買|买|SayJack|
麥|麦|SayJack|
脈|脉|SayJack|
勱|劢|SayJack|
蕒|荬|SayJack|
瞞|瞒|SayJack|
滿|满|SayJack|
蠻|蛮|SayJack|
饅|馒|SayJack|
蟎|螨|SayJack|
顢|颟|SayJack|
鰻|鳗|SayJack|
縵|缦|SayJack|
鏝|镘|SayJack|
謾|谩|SayJack|
貿|贸|SayJack|
貓|猫|SayJack|
錨|锚|SayJack|
氂|牦|SayJack|
沒|没|SayJack|
黴|霉|SayJack|
鎇|镅|SayJack|
鎂|镁|SayJack|
鶥|鹛|SayJack|
悶|闷|SayJack|
門|门|SayJack|
們|们|SayJack|
捫|扪|SayJack|
燜|焖|SayJack|
鍆|钔|SayJack|
懣|懑|SayJack|
夢|梦|SayJack|
矇|蒙|SayJack|
濛|蒙|SayJack|
錳|锰|SayJack|
鸏|鹲|SayJack|
謎|谜|SayJack|
瀰|弥|SayJack|
祕|秘|SayJack|
覓|觅|SayJack|
彌|弥|SayJack|
糸|丝|SayJack|
瞇|眯|SayJack|
獼|猕|SayJack|
冪|幂|SayJack|
羋|芈|SayJack|
謐|谧|SayJack|
綿|绵|SayJack|
麪|面|SayJack|
緬|缅|SayJack|
麵|面|SayJack|
澠|渑|SayJack|
廟|庙|SayJack|
緲|缈|SayJack|
鶓|鹋|SayJack|
滅|灭|SayJack|
衊|蔑|SayJack|
憫|悯|SayJack|
閩|闽|SayJack|
閔|闵|SayJack|
黽|黾|SayJack|
鰵|鳘|SayJack|
緡|缗|SayJack|
鳴|鸣|SayJack|
銘|铭|SayJack|
謬|谬|SayJack|
糢|模|SayJack|
麽|么|SayJack|
鏌|镆|SayJack|
驀|蓦|SayJack|
謨|谟|SayJack|
饃|馍|SayJack|
歿|殁|SayJack|
謀|谋|SayJack|
繆|缪|SayJack|
畝|亩|SayJack|
鉬|钼|SayJack|
納|纳|SayJack|
鈉|钠|SayJack|
鎿|镎|SayJack|
妳|你|SayJack|
迺|乃|SayJack|
難|难|SayJack|
饢|馕|SayJack|
腦|脑|SayJack|
鬧|闹|SayJack|
惱|恼|SayJack|
撓|挠|SayJack|
橈|桡|SayJack|
鐃|铙|SayJack|
吶|呐|SayJack|
訥|讷|SayJack|
餒|馁|SayJack|
內|内|SayJack|
膩|腻|SayJack|
擬|拟|SayJack|
暱|昵|SayJack|
鷊|鹝|SayJack|
鈮|铌|SayJack|
鯢|鲵|SayJack|
唸|念|SayJack|
撚|捻|SayJack|
攆|撵|SayJack|
輦|辇|SayJack|
鮎|鲇|SayJack|
釀|酿|SayJack|
孃|娘|SayJack|
鳥|鸟|SayJack|
嬝|袅|SayJack|
蔦|茑|SayJack|
裊|袅|SayJack|
聶|聂|SayJack|
櫱|蘖|SayJack|
鎳|镍|SayJack|
囁|嗫|SayJack|
鑷|镊|SayJack|
隉|陧|SayJack|
嚙|啮|SayJack|
糱|糵|SayJack|
顳|颞|SayJack|
躡|蹑|SayJack|
濘|泞|SayJack|
寧|宁|SayJack|
擰|拧|SayJack|
檸|柠|SayJack|
獰|狞|SayJack|
嚀|咛|SayJack|
甯|宁|SayJack|
聹|聍|SayJack|
鈕|钮|SayJack|
紐|纽|SayJack|
農|农|SayJack|
濃|浓|SayJack|
膿|脓|SayJack|
噥|哝|SayJack|
穠|秾|SayJack|
儂|侬|SayJack|
駑|驽|SayJack|
煖|暖|SayJack|
諾|诺|SayJack|
儺|傩|SayJack|
釹|钕|SayJack|
瘧|疟|SayJack|
謔|谑|SayJack|
嘔|呕|SayJack|
鷗|鸥|SayJack|
毆|殴|SayJack|
歐|欧|SayJack|
慪|怄|SayJack|
甌|瓯|SayJack|
謳|讴|SayJack|
漚|沤|SayJack|
盤|盘|SayJack|
蹣|蹒|SayJack|
槃|盘|SayJack|
龐|庞|SayJack|
徬|彷|SayJack|
拋|抛|SayJack|
砲|炮|SayJack|
皰|疱|SayJack|
齙|龅|SayJack|
賠|赔|SayJack|
珮|佩|SayJack|
轡|辔|SayJack|
噴|喷|SayJack|
踫|碰|SayJack|
鵬|鹏|SayJack|
疋|匹|SayJack|
闢|辟|SayJack|
鈹|铍|SayJack|
鮍|鲏|SayJack|
鈈|钚|SayJack|
紕|纰|SayJack|
毘|毗|SayJack|
羆|罴|SayJack|
騙|骗|SayJack|
駢|骈|SayJack|
諞|谝|SayJack|
飄|飘|SayJack|
縹|缥|SayJack|
驃|骠|SayJack|
頻|频|SayJack|
貧|贫|SayJack|
蘋|苹|SayJack|
顰|颦|SayJack|
嬪|嫔|SayJack|
憑|凭|SayJack|
評|评|SayJack|
鮃|鲆|SayJack|
潑|泼|SayJack|
頗|颇|SayJack|
釙|钋|SayJack|
鉕|钷|SayJack|
醱|酦|SayJack|
錇|锫|SayJack|
僕|仆|SayJack|
撲|扑|SayJack|
鋪|铺|SayJack|
譜|谱|SayJack|
樸|朴|SayJack|
舖|铺|SayJack|
鐠|镨|SayJack|
鏷|镤|SayJack|
臍|脐|SayJack|
啟|启|SayJack|
齊|齐|SayJack|
豈|岂|SayJack|
悽|凄|SayJack|
氣|气|SayJack|
棄|弃|SayJack|
棲|栖|SayJack|
騎|骑|SayJack|
鰭|鳍|SayJack|
慼|戚|SayJack|
淒|凄|SayJack|
蠐|蛴|SayJack|
頎|颀|SayJack|
磧|碛|SayJack|
錡|锜|SayJack|
騏|骐|SayJack|
蘄|蕲|SayJack|
榿|桤|SayJack|
鯕|鲯|SayJack|
綺|绮|SayJack|
旂|旗|SayJack|
訖|讫|SayJack|
遷|迁|SayJack|
簽|签|SayJack|
錢|钱|SayJack|
牽|牵|SayJack|
淺|浅|SayJack|
鉛|铅|SayJack|
慳|悭|SayJack|
潛|潜|SayJack|
謙|谦|SayJack|
鉗|钳|SayJack|
籤|签|SayJack|
箝|钳|SayJack|
譴|谴|SayJack|
韆|千|SayJack|
鈐|钤|SayJack|
僉|佥|SayJack|
鋟|锓|SayJack|
槧|椠|SayJack|
騫|骞|SayJack|
鵮|鹐|SayJack|
塹|堑|SayJack|
釺|钎|SayJack|
繾|缱|SayJack|
牆|墙|SayJack|
搶|抢|SayJack|
槍|枪|SayJack|
強|强|SayJack|
嗆|呛|SayJack|
蹌|跄|SayJack|
檣|樯|SayJack|
嬙|嫱|SayJack|
鎗|枪|SayJack|
薔|蔷|SayJack|
熗|炝|SayJack|
錆|锖|SayJack|
鏹|镪|SayJack|
羥|羟|SayJack|
鏘|锵|SayJack|
橋|桥|SayJack|
僑|侨|SayJack|
翹|翘|SayJack|
鍬|锹|SayJack|
喬|乔|SayJack|
竅|窍|SayJack|
蹺|跷|SayJack|
譙|谯|SayJack|
磽|硗|SayJack|
蕎|荞|SayJack|
誚|诮|SayJack|
礄|硚|SayJack|
竊|窃|SayJack|
鍥|锲|SayJack|
愜|惬|SayJack|
篋|箧|SayJack|
欽|钦|SayJack|
親|亲|SayJack|
寢|寝|SayJack|
駸|骎|SayJack|
懃|勤|SayJack|
撳|揿|SayJack|
嶔|嵚|SayJack|
傾|倾|SayJack|
輕|轻|SayJack|
頃|顷|SayJack|
請|请|SayJack|
慶|庆|SayJack|
氫|氢|SayJack|
檾|苘|SayJack|
鯖|鲭|SayJack|
窮|穷|SayJack|
瓊|琼|SayJack|
煢|茕|SayJack|
鞦|秋|SayJack|
巰|巯|SayJack|
坵|丘|SayJack|
鰍|鳅|SayJack|
虯|虬|SayJack|
賕|赇|SayJack|
嶇|岖|SayJack|
軀|躯|SayJack|
驅|驱|SayJack|
趨|趋|SayJack|
區|区|SayJack|
麴|曲|SayJack|
齲|龋|SayJack|
覷|觑|SayJack|
鴝|鸲|SayJack|
闃|阒|SayJack|
詘|诎|SayJack|
勸|劝|SayJack|
權|权|SayJack|
綣|绻|SayJack|
銓|铨|SayJack|
鰁|鳈|SayJack|
輇|辁|SayJack|
甽|圳|SayJack|
顴|颧|SayJack|
詮|诠|SayJack|
確|确|SayJack|
鵲|鹊|SayJack|
愨|悫|SayJack|
闕|阙|SayJack|
闋|阕|SayJack|
羣|群|SayJack|
讓|让|SayJack|
擾|扰|SayJack|
繞|绕|SayJack|
饒|饶|SayJack|
蟯|蛲|SayJack|
遶|绕|SayJack|
蕘|荛|SayJack|
嬈|娆|SayJack|
熱|热|SayJack|
認|认|SayJack|
飪|饪|SayJack|
韌|韧|SayJack|
紉|纫|SayJack|
紝|纴|SayJack|
軔|轫|SayJack|
絨|绒|SayJack|
榮|荣|SayJack|
宂|冗|SayJack|
嶸|嵘|SayJack|
蠑|蝾|SayJack|
鎔|镕|SayJack|
銣|铷|SayJack|
顬|颥|SayJack|
縟|缛|SayJack|
軟|软|SayJack|
鋭|锐|SayJack|
銳|锐|SayJack|
叡|睿|SayJack|
潤|润|SayJack|
閏|闰|SayJack|
篛|箬|SayJack|
薩|萨|SayJack|
灑|洒|SayJack|
颯|飒|SayJack|
賽|赛|SayJack|
鰓|鳃|SayJack|
傘|伞|SayJack|
糝|糁|SayJack|
毿|毵|SayJack|
饊|馓|SayJack|
繖|伞|SayJack|
喪|丧|SayJack|
顙|颡|SayJack|
騷|骚|SayJack|
掃|扫|SayJack|
繅|缫|SayJack|
鰺|鲹|SayJack|
澀|涩|SayJack|
嗇|啬|SayJack|
穡|穑|SayJack|
銫|铯|SayJack|
紗|纱|SayJack|
殺|杀|SayJack|
鯊|鲨|SayJack|
廈|厦|SayJack|
鎩|铩|SayJack|
篩|筛|SayJack|
曬|晒|SayJack|
刪|删|SayJack|
閃|闪|SayJack|
陝|陕|SayJack|
贍|赡|SayJack|
騸|骟|SayJack|
繕|缮|SayJack|
鱔|鳝|SayJack|
訕|讪|SayJack|
摻|掺|SayJack|
釤|钐|SayJack|
羶|膻|SayJack|
姍|姗|SayJack|
搧|扇|SayJack|
傷|伤|SayJack|
賞|赏|SayJack|
觴|觞|SayJack|
殤|殇|SayJack|
紹|绍|SayJack|
燒|烧|SayJack|
攝|摄|SayJack|
設|设|SayJack|
捨|舍|SayJack|
賒|赊|SayJack|
懾|慑|SayJack|
厙|厍|SayJack|
灄|滠|SayJack|
紳|绅|SayJack|
審|审|SayJack|
滲|渗|SayJack|
嬸|婶|SayJack|
腎|肾|SayJack|
瀋|沈|SayJack|
瘮|瘆|SayJack|
諗|谂|SayJack|
詵|诜|SayJack|
聲|声|SayJack|
聖|圣|SayJack|
勝|胜|SayJack|
繩|绳|SayJack|
昇|升|SayJack|
賸|剩|SayJack|
陞|升|SayJack|
適|适|SayJack|
識|识|SayJack|
詩|诗|SayJack|
實|实|SayJack|
視|视|SayJack|
釋|释|SayJack|
師|师|SayJack|
飾|饰|SayJack|
蝕|蚀|SayJack|
獅|狮|SayJack|
勢|势|SayJack|
濕|湿|SayJack|
屍|尸|SayJack|
駛|驶|SayJack|
時|时|SayJack|
試|试|SayJack|
溼|湿|SayJack|
蝨|虱|SayJack|
諡|谥|SayJack|
塒|埘|SayJack|
鯷|鳀|SayJack|
貰|贳|SayJack|
鯴|鲺|SayJack|
軾|轼|SayJack|
蒔|莳|SayJack|
鉈|铊|SayJack|
弒|弑|SayJack|
鰣|鲥|SayJack|
鳲|鸤|SayJack|
鈰|铈|SayJack|
壽|寿|SayJack|
獸|兽|SayJack|
綬|绶|SayJack|
書|书|SayJack|
樞|枢|SayJack|
輸|输|SayJack|
屬|属|SayJack|
數|数|SayJack|
樹|树|SayJack|
術|术|SayJack|
贖|赎|SayJack|
豎|竖|SayJack|
朮|术|SayJack|
攄|摅|SayJack|
紓|纾|SayJack|
帥|帅|SayJack|
閂|闩|SayJack|
雙|双|SayJack|
誰|谁|SayJack|
稅|税|SayJack|
順|顺|SayJack|
説|说|SayJack|
爍|烁|SayJack|
碩|硕|SayJack|
說|说|SayJack|
鑠|铄|SayJack|
飼|饲|SayJack|
絲|丝|SayJack|
鍶|锶|SayJack|
鷥|鸶|SayJack|
颸|飔|SayJack|
螄|蛳|SayJack|
噝|咝|SayJack|
駟|驷|SayJack|
緦|缌|SayJack|
廝|厮|SayJack|
聳|耸|SayJack|
頌|颂|SayJack|
鬆|松|SayJack|
訟|讼|SayJack|
誦|诵|SayJack|
慫|怂|SayJack|
崧|嵩|SayJack|
蒐|搜|SayJack|
餿|馊|SayJack|
擻|擞|SayJack|
藪|薮|SayJack|
颼|飕|SayJack|
甦|苏|SayJack|
訴|诉|SayJack|
蘇|苏|SayJack|
肅|肃|SayJack|
囌|苏|SayJack|
謖|谡|SayJack|
穌|稣|SayJack|
痠|酸|SayJack|
雖|虽|SayJack|
隨|随|SayJack|
歲|岁|SayJack|
綏|绥|SayJack|
誶|谇|SayJack|
損|损|SayJack|
孫|孙|SayJack|
筍|笋|SayJack|
猻|狲|SayJack|
蓀|荪|SayJack|
鎖|锁|SayJack|
瑣|琐|SayJack|
縮|缩|SayJack|
嗩|唢|SayJack|
簑|蓑|SayJack|
撻|挞|SayJack|
闥|闼|SayJack|
闒|阘|SayJack|
獺|獭|SayJack|
躂|跶|SayJack|
鰨|鳎|SayJack|
態|态|SayJack|
颱|台|SayJack|
臺|台|SayJack|
駘|骀|SayJack|
鮐|鲐|SayJack|
鈦|钛|SayJack|
檯|台|SayJack|
貪|贪|SayJack|
歎|叹|SayJack|
攤|摊|SayJack|
灘|滩|SayJack|
癱|瘫|SayJack|
談|谈|SayJack|
壇|坛|SayJack|
譚|谭|SayJack|
罈|坛|SayJack|
嘆|叹|SayJack|
曇|昙|SayJack|
鐔|镡|SayJack|
錟|锬|SayJack|
嘽|啴|SayJack|
湯|汤|SayJack|
燙|烫|SayJack|
醣|糖|SayJack|
鏜|镗|SayJack|
钂|镋|SayJack|
儻|傥|SayJack|
鐋|铴|SayJack|
討|讨|SayJack|
濤|涛|SayJack|
綯|绹|SayJack|
絛|绦|SayJack|
韜|韬|SayJack|
鞀|鼗|SayJack|
鋱|铽|SayJack|
騰|腾|SayJack|
籐|藤|SayJack|
謄|誊|SayJack|
體|体|SayJack|
屜|屉|SayJack|
題|题|SayJack|
銻|锑|SayJack|
緹|缇|SayJack|
鵜|鹈|SayJack|
綈|绨|SayJack|
闐|阗|SayJack|
鍩|锘|SayJack|
靦|腼|SayJack|
條|条|SayJack|
鰷|鲦|SayJack|
齠|龆|SayJack|
糶|粜|SayJack|
貼|贴|SayJack|
鐵|铁|SayJack|
鋨|锇|SayJack|
聽|听|SayJack|
廳|厅|SayJack|
鋌|铤|SayJack|
頲|颋|SayJack|
統|统|SayJack|
銅|铜|SayJack|
慟|恸|SayJack|
仝|同|SayJack|
頭|头|SayJack|
禿|秃|SayJack|
圖|图|SayJack|
塗|涂|SayJack|
釷|钍|SayJack|
凃|涂|SayJack|
團|团|SayJack|
摶|抟|SayJack|
糰|团|SayJack|
頹|颓|SayJack|
蛻|蜕|SayJack|
飩|饨|SayJack|
魨|鲀|SayJack|
牠|它|SayJack|
馱|驮|SayJack|
駝|驼|SayJack|
託|托|SayJack|
橢|椭|SayJack|
脫|脱|SayJack|
鴕|鸵|SayJack|
鼉|鼍|SayJack|
籜|箨|SayJack|
襪|袜|SayJack|
窪|洼|SayJack|
媧|娲|SayJack|
膃|腽|SayJack|
咼|呙|SayJack|
彎|弯|SayJack|
頑|顽|SayJack|
萬|万|SayJack|
灣|湾|SayJack|
輓|挽|SayJack|
壪|塆|SayJack|
鯇|鲩|SayJack|
紈|纨|SayJack|
綰|绾|SayJack|
網|网|SayJack|
輞|辋|SayJack|
圍|围|SayJack|
衞|卫|SayJack|
偉|伟|SayJack|
餵|喂|SayJack|
偽|伪|SayJack|
謂|谓|SayJack|
違|违|SayJack|
為|为|SayJack|
維|维|SayJack|
葦|苇|SayJack|
衛|卫|SayJack|
緯|纬|SayJack|
蝟|猬|SayJack|
煒|炜|SayJack|
濰|潍|SayJack|
韋|韦|SayJack|
瑋|玮|SayJack|
幃|帏|SayJack|
潿|涠|SayJack|
䲁|鳚|SayJack|
韙|韪|SayJack|
闈|闱|SayJack|
鮪|鲔|SayJack|
諉|诿|SayJack|
鰃|鳂|SayJack|
穩|稳|SayJack|
聞|闻|SayJack|
紋|纹|SayJack|
問|问|SayJack|
溫|温|SayJack|
鰛|鳁|SayJack|
轀|辒|SayJack|
搵|揾|SayJack|
閿|阌|SayJack|
甕|瓮|SayJack|
鶲|鹟|SayJack|
窩|窝|SayJack|
臥|卧|SayJack|
渦|涡|SayJack|
萵|莴|SayJack|
齷|龌|SayJack|
誣|诬|SayJack|
烏|乌|SayJack|
無|无|SayJack|
誤|误|SayJack|
蕪|芜|SayJack|
務|务|SayJack|
嗚|呜|SayJack|
霧|雾|SayJack|
鵡|鹉|SayJack|
吳|吴|SayJack|
塢|坞|SayJack|
汙|污|SayJack|
摀|捂|SayJack|
鋙|铻|SayJack|
鄔|邬|SayJack|
鶩|鹜|SayJack|
鎢|钨|SayJack|
廡|庑|SayJack|
嫵|妩|SayJack|
騖|骛|SayJack|
憮|怃|SayJack|
鵐|鹀|SayJack|
戲|戏|SayJack|
細|细|SayJack|
係|系|SayJack|
犧|牺|SayJack|
襲|袭|SayJack|
習|习|SayJack|
繫|系|SayJack|
蓆|席|SayJack|
錫|锡|SayJack|
谿|溪|SayJack|
釃|酾|SayJack|
屓|屃|SayJack|
餼|饩|SayJack|
璽|玺|SayJack|
綌|绤|SayJack|
覡|觋|SayJack|
鬩|阋|SayJack|
嚇|吓|SayJack|
蝦|虾|SayJack|
俠|侠|SayJack|
峽|峡|SayJack|
狹|狭|SayJack|
轄|辖|SayJack|
陜|陕|SayJack|
芐|苄|SayJack|
硤|硖|SayJack|
餡|馅|SayJack|
銜|衔|SayJack|
鮮|鲜|SayJack|
縣|县|SayJack|
獻|献|SayJack|
現|现|SayJack|
啣|衔|SayJack|
鹹|咸|SayJack|
賢|贤|SayJack|
羨|羡|SayJack|
憲|宪|SayJack|
險|险|SayJack|
纖|纤|SayJack|
閒|闲|SayJack|
線|线|SayJack|
顯|显|SayJack|
絃|弦|SayJack|
閑|闲|SayJack|
嫻|娴|SayJack|
蜆|蚬|SayJack|
莧|苋|SayJack|
峴|岘|SayJack|
鷳|鹇|SayJack|
癇|痫|SayJack|
獮|狝|SayJack|
躚|跹|SayJack|
銑|铣|SayJack|
嫺|娴|SayJack|
獫|猃|SayJack|
秈|籼|SayJack|
鍁|锨|SayJack|
蘚|藓|SayJack|
嚮|向|SayJack|
鑲|镶|SayJack|
廂|厢|SayJack|
詳|详|SayJack|
餉|饷|SayJack|
響|响|SayJack|
鄉|乡|SayJack|
項|项|SayJack|
薌|芗|SayJack|
驤|骧|SayJack|
鯗|鲞|SayJack|
緗|缃|SayJack|
饗|飨|SayJack|
銷|销|SayJack|
曉|晓|SayJack|
嘯|啸|SayJack|
蕭|萧|SayJack|
瀟|潇|SayJack|
囂|嚣|SayJack|
効|效|SayJack|
簫|箫|SayJack|
傚|效|SayJack|
梟|枭|SayJack|
驍|骁|SayJack|
嘵|哓|SayJack|
綃|绡|SayJack|
鴞|鸮|SayJack|
協|协|SayJack|
瀉|泻|SayJack|
諧|谐|SayJack|
寫|写|SayJack|
挾|挟|SayJack|
謝|谢|SayJack|
脅|胁|SayJack|
攜|携|SayJack|
蠍|蝎|SayJack|
鋣|铘|SayJack|
纈|缬|SayJack|
紲|绁|SayJack|
擷|撷|SayJack|
洩|泄|SayJack|
褻|亵|SayJack|
鋅|锌|SayJack|
釁|衅|SayJack|
興|兴|SayJack|
倖|幸|SayJack|
鈃|钘|SayJack|
滎|荥|SayJack|
餳|饧|SayJack|
陘|陉|SayJack|
騂|骍|SayJack|
兇|凶|SayJack|
洶|汹|SayJack|
鏽|锈|SayJack|
繡|绣|SayJack|
脩|修|SayJack|
銹|锈|SayJack|
鵂|鸺|SayJack|
饈|馐|SayJack|
虛|虚|SayJack|
須|须|SayJack|
鬚|须|SayJack|
緒|绪|SayJack|
續|续|SayJack|
許|许|SayJack|
敍|叙|SayJack|
敘|叙|SayJack|
卹|恤|SayJack|
噓|嘘|SayJack|
勗|勖|SayJack|
詡|诩|SayJack|
緖|绪|SayJack|
頊|顼|SayJack|
選|选|SayJack|
懸|悬|SayJack|
絢|绚|SayJack|
癬|癣|SayJack|
軒|轩|SayJack|
䴉|鹮|SayJack|
鉉|铉|SayJack|
諼|谖|SayJack|
學|学|SayJack|
鱈|鳕|SayJack|
勛|勋|SayJack|
遜|逊|SayJack|
訓|训|SayJack|
馴|驯|SayJack|
訊|讯|SayJack|
尋|寻|SayJack|
詢|询|SayJack|
燻|熏|SayJack|
塤|埙|SayJack|
潯|浔|SayJack|
蕁|荨|SayJack|
勳|勋|SayJack|
鱘|鲟|SayJack|
訝|讶|SayJack|
鴨|鸭|SayJack|
啞|哑|SayJack|
亞|亚|SayJack|
鴉|鸦|SayJack|
壓|压|SayJack|
軋|轧|SayJack|
埡|垭|SayJack|
氬|氩|SayJack|
婭|娅|SayJack|
巖|岩|SayJack|
嚴|严|SayJack|
厭|厌|SayJack|
豔|艳|SayJack|
簷|檐|SayJack|
驗|验|SayJack|
煙|烟|SayJack|
顏|颜|SayJack|
鹽|盐|SayJack|
醃|腌|SayJack|
閻|阎|SayJack|
硯|砚|SayJack|
諺|谚|SayJack|
燄|焰|SayJack|
嚥|咽|SayJack|
厴|厣|SayJack|
兗|兖|SayJack|
贋|赝|SayJack|
釅|酽|SayJack|
鼴|鼹|SayJack|
灩|滟|SayJack|
懨|恹|SayJack|
嵒|岩|SayJack|
贗|赝|SayJack|
讞|谳|SayJack|
魘|魇|SayJack|
艷|艳|SayJack|
饜|餍|SayJack|
閹|阉|SayJack|
儼|俨|SayJack|
彥|彦|SayJack|
養|养|SayJack|
癢|痒|SayJack|
鴦|鸯|SayJack|
揚|扬|SayJack|
樣|样|SayJack|
陽|阳|SayJack|
楊|杨|SayJack|
颺|扬|SayJack|
瑒|玚|SayJack|
暘|旸|SayJack|
瘍|疡|SayJack|
煬|炀|SayJack|
遙|遥|SayJack|
搖|摇|SayJack|
藥|药|SayJack|
鑰|钥|SayJack|
謠|谣|SayJack|
窯|窑|SayJack|
餚|肴|SayJack|
瑤|瑶|SayJack|
鰩|鳐|SayJack|
鷂|鹞|SayJack|
葯|药|SayJack|
堯|尧|SayJack|
軺|轺|SayJack|
嶢|峣|SayJack|
銚|铫|SayJack|
業|业|SayJack|
葉|叶|SayJack|
爺|爷|SayJack|
頁|页|SayJack|
謁|谒|SayJack|
琊|玡|SayJack|
饁|馌|SayJack|
鄴|邺|SayJack|
燁|烨|SayJack|
靨|靥|SayJack|
曄|晔|SayJack|
藝|艺|SayJack|
譯|译|SayJack|
蟻|蚁|SayJack|
億|亿|SayJack|
義|义|SayJack|
醫|医|SayJack|
詣|诣|SayJack|
憶|忆|SayJack|
枱|台|SayJack|
遺|遗|SayJack|
議|议|SayJack|
誼|谊|SayJack|
異|异|SayJack|
儀|仪|SayJack|
繹|绎|SayJack|
懌|怿|SayJack|
鎰|镒|SayJack|
貽|贻|SayJack|
艤|舣|SayJack|
餏|饻|SayJack|
釔|钇|SayJack|
禕|祎|SayJack|
睪|睾|SayJack|
頤|颐|SayJack|
嶧|峄|SayJack|
迆|迤|SayJack|
軼|轶|SayJack|
驛|驿|SayJack|
縊|缢|SayJack|
瘞|瘗|SayJack|
詒|诒|SayJack|
銥|铱|SayJack|
飴|饴|SayJack|
囈|呓|SayJack|
勩|勚|SayJack|
鐿|镱|SayJack|
銀|银|SayJack|
蔭|荫|SayJack|
陰|阴|SayJack|
隱|隐|SayJack|
癮|瘾|SayJack|
飲|饮|SayJack|
慇|殷|SayJack|
憖|慭|SayJack|
縯|演|SayJack|
銦|铟|SayJack|
應|应|SayJack|
瑩|莹|SayJack|
鷹|鹰|SayJack|
螢|萤|SayJack|
鶯|莺|SayJack|
營|营|SayJack|
嬰|婴|SayJack|
穎|颖|SayJack|
